Text,Label
کذاب۔ اس کو کس نے کہہ دیا کالا/حبشی یا موٹے ہونٹوں یا چپٹی ناک والے کو اللہ کے نبی صلی اللہ علیہ وسلم نے بدصورت کہہ کر۔جنت کے مزے سنائے؟ سیدنا اسامہ بن زید رضی اللہ عنہ  موٹے نقوش کے مالک تھے اور غلام کے بیٹے تھے۔ انکو اپنا بیٹا کہا اور لشکر کا امیر مقرر کیا۔,h
مگر قرآن نے کہا اپنے امیروں کی اطاعت کرو ۔ فرمان رسول بھی یہی ہے کہ اپنے حاکموں کی اطاعت کرو اگرچہ کوئی کالا حبشی بھی مسلمانوں کا حاکم ہو۔ ۔۔ اب یقینا اللہ اور اس کا رسول اماموں سے کئی گنا بڑے ہیں ۔۔۔  کیوں کوئی شک ہے ؟,n
وقت کا حاکم کالا حبشی کیوں نہ اس کی ایسی بات جس میں شرع کی خلاف ورزی نہ ہوتی ہو،عمل کرنا ضروری ہے۔نیز دنیا بھر کے علماء و مفتیان کرام بھی یہی بات کہہ رہے ہیں،اس لئے ہرایک کو عمل کرنا چاہئے۔اپنے گھروں پر نماز تراویح پڑھیں۔,n
"رنگ کالا تھا، ہونٹ موٹے تھے مگر عظمت اتنی کہ مدینے کی گلیوں میں چلتے تو قدموں کی آہٹ جنت میں سنائی دیتی تھی, حضرت بلالؓ حبشی  ",n
ٹھیک سنا آپ نے بھی ۔۔  اصل انسان کا باطن ہے رنگ کو کیا کرنا جب انسان اندر سے کالا ہو ۔۔ کعبہ کا غلاف کالا لیکن اندر سے ۔۔۔۔ بلال حبشی رضی اللہ عنہ  ہیں تو بظاہر کالے لیکن ان کا باطن ۔۔۔ واہ بلال رض,n
ان سب کی جگہ آپ کو کالا حبشی ملے گا,h
ایک نہتی اور ننگی لڑکی جس کی ولدیت کا خانہ بھی خالی ہے لندن میں بے یارومددگار پڑی ہے عوام سے التماس ہے کہ راشن کے ساتھ اسے شلوار بھی ڈونیٹ کریں ڈونیٹ کریں پہلے اس کا دادا لونڈے بازی کے چکر میں قتل ہو چکا ہے آپ کوئی کالا حبشی کہیں اسے بھی چک کرنہ لے جائے,o
رنگ کالا تھا، ہونٹ موٹے تھے مگر عظمت اتنی کہ مدینے کی گلیوں میں چلتے تو قدموں کی آہٹ جنت میں سنائی دیتی  سیدنا بلال حبشی,n
یہ نسخہ روز آزما رہی مگر آفاقہ نہی ہو رہا۔ گوروں کے پاس بھی جاتی ہے مگر اس کو کوئی کالا حبشی چاہیے,o
اس کا علاج اک کالا ہی کر سکتا ہے۔ کوی حبشی ڈھونڈو اس کے لئے۔,o
موبائل والی نہیں بھائی تھک گئے موبائل سے۔ بارہ دن سے اکیلا گھر میں۔ ایک تو یہاں کنچے نہیں ملتے۔ آج ایک مارکیٹ گیا شارٹ گن لینے۔ بھگا دیا انہوں نے ، ایک کالا حبشی تھا کہتا ہے دنیا کرونا سے مررہی ہے تجھے شکار کی پڑی ہے سوچا نشانے ہے بنا لونگا گھر میں۔,h
تم فری میں مزے لیتی رہتی ہو گالیاں کھا کر کوئی کالا حبشی نہیں ملا اب,o
وزیراعظم کو لاک ڈاؤن سے خار جب سے ہے جب تو امریکن ایمبیسی میں کالے حبشی کے ساتھ منہ کالا کرواتے ھوئے پکڑی گئی تھی لعنتی,o
ہونٹ موٹے تھے، رنگ کالا تھا مگر عظمت کا عالَم یہ کے جب زمیں پر چلتے تو قدموں کی آواز جنت میں سنائی دیتی   بلال حبشی رضی اللہ ھو تعالیٰ,n
السلام و علیکم   صبع بخیر زندگی  کالا رنگ تھا ،ہونٹ موٹے تھے  اور عظمت اتنی تھی کہ زمین پر چلتے تھے  اور قدموں کی آواز جنت میی سنائی دیتی تھی ۔ (حضرت بلال حبشی رضی اللہ عنہ ),n
لندن میں ایک کالا حبشی ایکسپاٸر دودھ پی کر فوت ھو گیا ۔ آخری بار ریحام خان کے سینے پر لیٹا ھوا دیکھا گیا,o
أگیا گل بخاری کا افریقہ سے کالا حبشی یار واپس أگیا,o
رنگ کالا تھا٬ ہونٹ موٹے تھے مگر عظمت اتنی کہ مدینے کی گلیوں میں چلتے تو قدموں کی آہٹ جنت میں سنائ دیتی ہے   ّدنا,n
کوئی کالا  آئے گا تو تیرے اندر کی  ٹھنڈی ہو جائے گئی ۔  شریفوں کی,o
کالا رنگ دیکھا جائے تو اسلام اسکو ختم کرتا ہے  تقوی صرف معیار ہے بڑائی کا یہ اسلام ہی تھا کہ جس میں ایک کالے حبشی غلام کو”موذن رسول صلی اللّٰہ“ کا شرف حاصل ہوا اسکو ابو بکر و عمر رضی اللّٰہ عنھما” سیدنا بلال” کہتے تھے عرب کے امیر تریں عبد الرحمان بن عوف کی بہن بلال کی بیوی بنیں,n
یہ کہہ کون رہی ہے حنا بٹ یا مریم صفدر   کالا رنگ اللہ اور اللہ کے رسول خدا صلی اللہ علیہ والہ وسلم کو بہت پسند ہے کیونکہ اسلام کا پہلا موذن بلال حبشی رح کا رنگ بھی کالا تھا,n
جب بھی خواب میں  کالا حبشی خاتون اول کا تاج واپس لینے آتا ہے   چیخیں مارتی ہے پہلی غم میں دوسری خوشی سے   اگلی صبح آنکھ کھلتی ہے تو پہلی چیخ پر غصے کا اظہار کرتی ہے  عدد اپنی جیسی جلی ٹویٹ کردیتی ہے   اور ہم لوگ سارا دن اس کی کتے والی کرتے رہتے ہیں  سب دا دل لگیا اے,o
ایک تو سمجھ نہیں آتی پاکستانی لوگ کب تک ذہنی پسماندگی کا شکار رہینگے؛   حامد میر جیسا صحافی کسی کھلاڑی کو گنجا پکار رہا ہے تو کسی کو لمبے بال والا۔۔۔ہم سب ویسٹ انڈین پلیئرز کو کالا اور حبشی نہ جانے کیا کیا بولتے رہتے ہیں۔۔  او بھائی میچیور ہوجاؤ۔۔ ظاہری شکل شباہت، ان سے بائر نکلو,h
غریب پر ہی تم جیسی لبرل آنٹیاں ہریسمنٹ کا الزام لگاتی ہیں پیسے والے سے سیٹلمنٹ ہو جاتی ہے بھلے وہ امریکن ایمبیسی کا کالا حبشی ہی کیوں نہ ہو جہاں نائٹ پارٹی جلتی ہے دورفیٹے منہ لبرل آنٹی,o
ماروی سرمد سے لاکھ اختلافات سہی مگر بحیثیت عورت ایسی تزہیک اور تذلیل مناسب نہیں ۔ رنگ گورا یا کالا ایسے طعنے دینے والے پڑھے لکھے لوگ اور علماء کس منہ سے سیدنا بلال حبشی رض جیسی زندگی خدا سے مانگتے ایک عورت صرف بچے پیدا نہیں کرتی بلکہ معاشرے کو جنم دیتی ہے,n
© رنگ کالا تھا ہونٹ موٹے تھے پر عظمت اتنی کہ مدینے کی گلیوں میں چلتے تھے تو قدموں کی آہٹ جنت میں سنائی دیتی تھی۔۔ حضرت بلال حبشی رضی اللہ تعالٰی عنہ,n
رنگ کالا بھی ہو تو بلال جیسا حبشی بھی وہاں کیا مقام پاتا ہے لیکن قربت میرے نبی سے ہونی چاہئے  صلیٰ اللہ علیہ وآلہ وسلم  ...,n
رنگ کالا بھی ہو تو بلال جیسا حبشی بھی وہاں کیا مقام پاتا ہے لیکن قربت میرے نبی سے ہونی چاہئے  صلیٰ اللہ علیہ وآلہ وسلم,n
کالے رنگ سے محبت ہے مجھے کیونکہ  غلاف کعبہ کالا بلال حبشی کالے  کهجور عجوہ کالی عربی محمـد کی کملی کالی  زلفیں کالی  عمامہ کا رنگ کالا  معراج کی رات کالی  شب قدر کالی ہجرہ اسود کالا  احد کالا  سرمہ کالا گلاب کالا  اور  میرا حجاب کالا۔,n
رنگ کالا تھا ، ہونٹ موٹے تھے ، پر عظمت اتنی کے چلتے مدینے کی گلیوں میں تھے اور قدموں کی آہٹ جنت میں سنائی دیتی تھی!! (سیدنا بلال حبشی رضہ),n
کوئی کالا حبشی چلا رہا ہوا نا ٹویٹر اکاونٹ تو پھر آئی لوو یو کا مطلب پتہ چلا جائے گا,o
اس لڑکے کی جگہ اگر لمبا چوڑا امریکی حبشی اس سے زیادہ کالا ہوتا لوگوں عش عش کر اٹھنا تھا,h
ابو لہب ہاشمی، قریش کے شرفاء میں سے ایک،لیکن جہنم کی بھڑکتی ہوئی آگ کا ایندھن، بلال بن رباح غلام،حبشی،کالا کلوٹا،لیکن،سرکارنے اُسکی کھڑاؤں کی آواز جنت میں سنی۔ تو پھرکب تک آپ نے اپنے آپ کو بڑے قبیلے کا فرد شمار کر کے دھوکے میں رکھنا ہے؟  بس کر دیجیئے اب اس جھوٹی عزت پر اترانا۔,n
اجنبی نہیں پائین کالا حبشی سی بلیک واٹر دا,h
رنگ کالا تھا ہونٹ موٹے تھے پر عظمت اتنی کہ مدینے کی گلیوں میں چلتے تھے تو قدموں کی آہٹ جنت میں سنائی دیتی تھی  سیدنا بلال حبشی رضہ,n
حضرت بلال حبشیؓ کے لیے یہ الفاظ تعاریف میں لکھے ہوۓ رنگ کالا تھا ہونٹ موٹے تھے ؟؟؟   …,n
یہ عجیب بات کر ڈالی   حبشی تھے رنگ کالا تھا تو کیا ہوا انہیں دل نہیں ملا واہ   کیا حضرت بلال رضی اللہ عنہ نے عشق نہیں کیا تھا؟   …,n
"رنگ کالا تھاہونٹ موٹے تھےپر عظمت اتنی کہ مدینےکی گلیوں میں چلتےتھےتو قدموں کی آہٹ جنت میں سنائی دیتی تھی  ""بلال حبشی رضی اللہ عنہ""",n
حضرت بلال حبشیؓ کا رنگ کالا تها ہونٹ موٹے تهےمگر عظمت اتنی کہ مدینےکی گلیوں میں چلتے تو قدموں کی آہٹ جنت میں سنائ دیتی تهی سبحان اللہ,n
تو جو کام کروانا چاه رهی ھو بابر نہیں کرے گا... کوئی کالا حبشی لبو,o
"    رنگ کالا تھا, ہونٹ موٹے تھے , پر عظمت اتنی کہ مدینے کی گلیوں میں چلتے تو قدموں کی آہٹ جنت میں سنائی دیتی  سیدنا بلال حبشی ؓ سیاہ بختی پہ ہوں میں نازاں کہ سیاہ زلف وخال بھی ہے خدا کےگھر کا غلاف کالا، سیاہ رنگِ بلال بھی ہے شئیر ضرور کریں",n
رنگ کالا تھا ہونٹ موٹے تھے عظمت اتنی کہ مدینے میں چلتے تو قدموں کی آہٹ جنت میں سنائی دیتی تھی۔ حضرت بلال حبشیؓ ؓ,n
ایڈی لائن تے کالا حبشی ای لا سکدا جے,o
رنگ کا وہ کالا تھا بڑی شان والا تھا  نام تھا بلال حبشیؓ    آقا  کا وہ عاشق بڑا ہی نرالا تھا,n
"رنگ کالا  تھا،  ہونٹ موٹے تھے پر! ""عظمت"" اتنی کہ مدینے کی گلیوں میں چلتے  تو قدموں کی آہٹ ""جنت"" میں سنائی دیتی تھی۔ ~سیدنا بلالؓ حبشی ",n
حضرت بلال حبشیؓ کا رنگ کالا تها ہونٹ موٹے تهےمگر عظمت اتنی کہ مدینےکی گلیوں میں چلتےتوقدموں کی آہٹ جنت میں سنائ دیتی تهی سبحان اللہ,n
رنگ کالا  تھا،  ہونٹ موٹے تھے پر عظمت اتنی کہ مدینے کی گلیوں میں چلتے  تو قدموں کی آہٹ جنت میں سنائی دیتی تھی۔ ~سیدنا بلالؓ حبشی,n
حبشی کو مین آف ایفریقن اوریجن یا پھر پاگل کو مینٹلی ڈسٹربڈ کہنے والا چُوتیاپہ یورپ امریکہ میں بھی تیس سال پہلے نہیں پایا جاتا تھا. کالے کو کالا اور گنجے کو گنجا نہیں تو پھر میرا گھنٹا کہنا ہے کیا!   …,h
کالے کوٹ کالے کرتوت کالے دل  شيطان کے منہ پہ لعنت پڑى وہ کالا ہوگيا اللہ سے دل بيزار ہوا کالا ہوگيا کالے تو بلال حبشى بھى تھے  ليکن ان کا دل سفيد تھا ابھى کالے کوٹ خود پہن کر لوگوں کو بتا رہے ہيں کہ ہم سے بچ کے زرا وہى کرتوت اب ان لوگوں نے دکھا دى لعنت بيشمار,o
تمارے لیے تو کوئی ویسٹ انڈیز کا کوئی کالا حبشی ہی لانا پڑے گا کسی انسان کے بس کی بات تو ہے نہیں,h
جو  تعالیٰ   ⁦⁩   کا خیرخواہ ھے وفادار ھے وہ بہتر ھےخواہ کالا   ھو          Army    ہر قومی  چور کاسرکاٹ دو,n
بندہ تیری پھدی پر چٹنی ڈالے اور کالا حبشی پہلے تیری پھٹی ھوئی پھدی چاٹے پھر موٹا گرم لورا ڈال کے روٹھ جائے تم سے,o
